key,manufacturer,ID,type,stages,ratio,mass,inertia,efficiency,direction,max_int_torque,max_cont_torque
MM_GPX42CAKLSL0113CPLW,Maxon,GPX42CAKLSL0113CPLW,planetary,3,112.666666666667,0.46,5e-07,0.72,1,22.5,15
MM_GPX42CAKLSL0126CPLW,Maxon,GPX42CAKLSL0126CPLW,planetary,3,126,0.46,5e-07,0.72,1,22.5,15
MM_GPX42CAKLSL0150CPLW,Maxon,GPX42CAKLSL0150CPLW,planetary,4,150.0625,0.56,5e-07,0.64,1,22.5,15
MM_GPX42CAKLSL0156CPLW,Maxon,GPX42CAKLSL0156CPLW,planetary,3,156,0.46,1.5e-06,0.72,1,22.5,15
MM_GPX42CAKLSL0186CPLW,Maxon,GPX42CAKLSL0186CPLW,planetary,4,185.791666666667,0.56,5e-07,0.64,1,22.5,15
MM_GPX42CAKLSL0230CPLW,Maxon,GPX42CAKLSL0230CPLW,planetary,4,230.027777777778,0.56,5e-07,0.64,1,22.5,15
MM_GPX42CAKLSL0257CPLW,Maxon,GPX42CAKLSL0257CPLW,planetary,4,257.25,0.56,5e-07,0.64,1,22.5,15
MM_GPX42CAKLSL0285CPLW,Maxon,GPX42CAKLSL0285CPLW,planetary,4,284.796296296296,0.56,5e-07,0.64,1,22.5,15
MM_GPX42CAKLSL0319CPLW,Maxon,GPX42CAKLSL0319CPLW,planetary,4,318.5,0.56,5e-07,0.64,1,22.5,15
MM_GPX42CAKLSL0353CPLW,Maxon,GPX42CAKLSL0353CPLW,planetary,4,352.604938271605,0.56,5e-07,0.64,1,22.5,15
MM_GPX42CAKLSL0394CPLW,Maxon,GPX42CAKLSL0394CPLW,planetary,4,394.333333333333,0.56,5e-07,0.64,1,22.5,15
MM_GPX42CAKLSL03D5CPLW,Maxon,GPX42CAKLSL03D5CPLW,planetary,1,3.5,0.26,1.4e-06,0.9,1,4.5,3
MM_GPX42CAKLSL0441CPLW,Maxon,GPX42CAKLSL0441CPLW,planetary,4,441,0.56,5e-07,0.64,1,22.5,15
MM_GPX42CAKLSL0488CPLW,Maxon,GPX42CAKLSL0488CPLW,planetary,4,488.222222222222,0.56,5e-07,0.64,1,22.5,15
MM_GPX42CAKLSL04D3CPLW,Maxon,GPX42CAKLSL04D3CPLW,planetary,1,4.33333333333333,0.26,1.4e-06,0.9,1,4.5,3
MM_GPX42CAKLSL0546CPLW,Maxon,GPX42CAKLSL0546CPLW,planetary,4,546,0.56,5e-07,0.64,1,22.5,15
MM_GPX42CAKLSL0676CPLW,Maxon,GPX42CAKLSL0676CPLW,planetary,4,676,0.56,5e-07,0.64,1,22.5,15
MM_GPX42CAKLSL0756CPLW,Maxon,GPX42CAKLSL0756CPLW,planetary,4,756,0.56,5e-07,0.64,1,22.5,15
MM_GPX42CAKLSL0936CPLW,Maxon,GPX42CAKLSL0936CPLW,planetary,4,936,0.56,1.5e-06,0.64,1,22.5,15
MM_GPX42CAKLSL12D0CPLW,Maxon,GPX42CAKLSL12D0CPLW,planetary,2,12.25,0.36,5e-07,0.81,1,11.3,7.5
MM_GPX42CAKLSL15D0CPLW,Maxon,GPX42CAKLSL15D0CPLW,planetary,2,15.1666666666667,0.36,5e-07,0.81,1,11.3,7.5
MM_GPX42CAKLSL19D0CPLW,Maxon,GPX42CAKLSL19D0CPLW,planetary,2,18.7777777777778,0.36,5e-07,0.81,1,11.3,7.5
MM_GPX42CAKLSL21D0CPLW,Maxon,GPX42CAKLSL21D0CPLW,planetary,2,21,0.36,5e-07,0.81,1,11.3,7.5
MM_GPX42CAKLSL26D0CPLW,Maxon,GPX42CAKLSL26D0CPLW,planetary,2,26,0.36,1.5e-06,0.81,1,11.3,7.5
MM_GPX42CAKLSL43D0CPLW,Maxon,GPX42CAKLSL43D0CPLW,planetary,3,42.875,0.46,5e-07,0.72,1,22.5,15
MM_GPX42CAKLSL53D0CPLW,Maxon,GPX42CAKLSL53D0CPLW,planetary,3,53.0833333333333,0.46,5e-07,0.72,1,22.5,15
MM_GPX42CAKLSL66D0CPLW,Maxon,GPX42CAKLSL66D0CPLW,planetary,3,65.7222222222222,0.46,5e-07,0.72,1,22.5,15
MM_GPX42CAKLSL74D0CPLW,Maxon,GPX42CAKLSL74D0CPLW,planetary,3,73.5,0.46,5e-07,0.72,1,22.5,15
MM_GPX42CAKLSL81D0CPLW,Maxon,GPX42CAKLSL81D0CPLW,planetary,3,81.3703703703704,0.46,5e-07,0.72,1,22.5,15
MM_GPX42UPKLSL0103CPLW,Maxon,GPX42UPKLSL0103CPLW,planetary,3,102.839335180055,0.66,1.82e-06,0.9,1,46,32
MM_GPX42UPKLSL0172CPLW,Maxon,GPX42UPKLSL0172CPLW,planetary,3,171.947368421053,0.66,1.8e-06,0.9,1,46,32
MM_GPX42UPKLSL0243CPLW,Maxon,GPX42UPKLSL0243CPLW,planetary,4,242.789918739113,0.79,1.88e-06,0.87,1,50,35
MM_GPX42UPKLSL03D9CPLW,Maxon,GPX42UPKLSL03D9CPLW,planetary,1,3.94736842105263,0.4,2.53e-06,0.96,1,7,4.5
MM_GPX42UPKLSL0406CPLW,Maxon,GPX42UPKLSL0406CPLW,planetary,4,405.944744131798,0.79,1.82e-06,0.87,1,50,35
MM_GPX42UPKLSL0679CPLW,Maxon,GPX42UPKLSL0679CPLW,planetary,4,678.739612188366,0.79,1.8e-06,0.87,1,50,35
MM_GPX42UPKLSL1135CPLW,Maxon,GPX42UPKLSL1135CPLW,planetary,4,1134.85263157895,0.79,1.8e-06,0.87,1,50,35
MM_GPX42UPKLSL16D0CPLW,Maxon,GPX42UPKLSL16D0CPLW,planetary,2,15.5817174515235,0.54,1.94e-06,0.93,1,24,18
MM_GPX42UPKLSL26D0CPLW,Maxon,GPX42UPKLSL26D0CPLW,planetary,2,26.0526315789474,0.54,1.8e-06,0.93,1,24,18
MM_GPX42UPKLSL62D0CPLW,Maxon,GPX42UPKLSL62D0CPLW,planetary,3,61.5067794139087,0.66,1.88e-06,0.9,1,46,32
